date,entry_time,exit_time,symbol,side,qty,entry,exit,pnl,strategy,notes
2026-03-02T18:00:00.000Z,2026-03-02T18:00:00.000Z,2026-03-02T18:15:00.000Z,ADBE,LONG,32,262.24,262.52,8.96,Scalp,Power-hour scalp
2026-03-02T18:00:00.000Z,2026-03-02T18:00:00.000Z,2026-03-02T18:25:00.000Z,NVDA,LONG,170,182.75,182.43,-54.4,Scalp,
2026-03-02T18:05:00.000Z,2026-03-02T18:05:00.000Z,2026-03-02T18:15:00.000Z,TSLA,LONG,10,401.48,402.25,7.7,Earnings,
2026-03-02T18:10:00.000Z,2026-03-02T18:10:00.000Z,2026-03-02T18:45:00.000Z,NFLX,SHORT,282,97.2,96.96,67.68,Scalp,
2026-03-02T18:10:00.000Z,2026-03-02T18:10:00.000Z,2026-03-02T18:30:00.000Z,XLF,LONG,293,51.43,51.43,0,Earnings,Earnings drift
2026-03-02T18:10:00.000Z,2026-03-02T18:10:00.000Z,2026-03-02T19:10:00.000Z,CRM,LONG,40,192.74,192.76,0.8,Scalp,
2026-03-02T18:15:00.000Z,2026-03-02T18:15:00.000Z,2026-03-02T18:30:00.000Z,META,LONG,78,655.59,656.05,35.88,Mean Reversion,VWAP reversion long
2026-03-02T18:15:00.000Z,2026-03-02T18:15:00.000Z,2026-03-02T18:30:00.000Z,WMT,LONG,161,127.69,127.74,8.05,Earnings,
2026-03-02T18:20:00.000Z,2026-03-02T18:20:00.000Z,2026-03-02T19:00:00.000Z,IWM,LONG,104,263.16,262.84,-33.28,Earnings,
2026-03-02T18:20:00.000Z,2026-03-02T18:20:00.000Z,2026-03-02T19:00:00.000Z,COST,SHORT,90,1006.98,1004.22,248.4,Breakout,
2026-03-02T18:25:00.000Z,2026-03-02T18:25:00.000Z,2026-03-02T18:30:00.000Z,GS,LONG,29,866.35,866.91,16.24,Mean Reversion,Squeezed out early
2026-03-02T18:25:00.000Z,2026-03-02T18:25:00.000Z,2026-03-02T18:55:00.000Z,AAPL,LONG,123,265.39,264.63,-93.48,Earnings,
2026-03-02T18:25:00.000Z,2026-03-02T18:25:00.000Z,2026-03-02T18:30:00.000Z,MA,LONG,52,522.94,523.34,20.8,Breakout,
2026-03-02T18:25:00.000Z,2026-03-02T18:25:00.000Z,2026-03-02T19:15:00.000Z,TSLA,SHORT,88,401.51,401.75,-21.12,Mean Reversion,
2026-03-02T18:30:00.000Z,2026-03-02T18:30:00.000Z,2026-03-02T18:40:00.000Z,AMZN,LONG,99,208.68,208.45,-22.77,Breakout,Cup & handle long
2026-03-02T18:30:00.000Z,2026-03-02T18:30:00.000Z,2026-03-02T19:20:00.000Z,MA,LONG,19,523.33,524.77,27.36,Earnings,Earnings drift
2026-03-02T18:30:00.000Z,2026-03-02T18:30:00.000Z,2026-03-02T19:20:00.000Z,CVX,LONG,38,189.05,188.77,-10.64,Earnings,
2026-03-02T18:30:00.000Z,2026-03-02T18:30:00.000Z,2026-03-02T19:10:00.000Z,V,LONG,108,321.31,321.21,-10.8,Breakout,Cup & handle long
2026-03-02T18:30:00.000Z,2026-03-02T18:30:00.000Z,2026-03-02T19:15:00.000Z,BAC,LONG,163,50.18,50.08,-16.3,Scalp,
2026-03-02T18:35:00.000Z,2026-03-02T18:35:00.000Z,2026-03-02T18:45:00.000Z,MA,SHORT,53,522.85,521.51,71.02,Earnings,Post-earnings IV crush
2026-03-02T18:35:00.000Z,2026-03-02T18:35:00.000Z,2026-03-02T18:45:00.000Z,AMD,LONG,85,196.97,196.8,-14.45,Mean Reversion,
2026-03-02T18:35:00.000Z,2026-03-02T18:35:00.000Z,2026-03-02T18:45:00.000Z,DIS,LONG,126,103.65,103.82,21.42,Earnings,Earnings drift
2026-03-02T18:35:00.000Z,2026-03-02T18:35:00.000Z,2026-03-02T19:25:00.000Z,WMT,SHORT,148,127.7,127.96,-38.48,Mean Reversion,Fade gap up
2026-03-02T18:40:00.000Z,2026-03-02T18:40:00.000Z,2026-03-02T19:35:00.000Z,CRM,SHORT,115,192.57,193.38,-93.15,Breakout,ATH breakout retest
2026-03-02T18:40:00.000Z,2026-03-02T18:40:00.000Z,2026-03-02T19:35:00.000Z,TSLA,SHORT,60,400.79,402.5,-102.6,Trend Following,Stopped below trend line
2026-03-02T18:40:00.000Z,2026-03-02T18:40:00.000Z,2026-03-02T18:50:00.000Z,AAPL,SHORT,85,265.03,264.71,27.2,Mean Reversion,Oversold bounce
2026-03-02T18:45:00.000Z,2026-03-02T18:45:00.000Z,2026-03-02T19:30:00.000Z,DIA,LONG,79,489.09,490.71,127.98,Earnings,
2026-03-02T18:45:00.000Z,2026-03-02T18:45:00.000Z,2026-03-02T19:35:00.000Z,IWM,LONG,135,263.08,264.13,141.75,Mean Reversion,
2026-03-02T18:45:00.000Z,2026-03-02T18:45:00.000Z,2026-03-02T18:50:00.000Z,XOM,SHORT,42,154.09,154.04,2.1,Mean Reversion,Oversold bounce
2026-03-02T18:45:00.000Z,2026-03-02T18:45:00.000Z,2026-03-02T19:25:00.000Z,CVX,SHORT,75,188.81,189.12,-23.25,Scalp,Power-hour scalp
2026-03-02T18:45:00.000Z,2026-03-02T18:45:00.000Z,2026-03-02T18:50:00.000Z,INTC,LONG,301,45.07,45.01,-18.06,Breakout,Cup & handle long
2026-03-02T18:50:00.000Z,2026-03-02T18:50:00.000Z,2026-03-02T19:30:00.000Z,GS,LONG,95,867.41,868.08,63.65,Breakout,Bull flag continuation
2026-03-02T18:50:00.000Z,2026-03-02T18:50:00.000Z,2026-03-02T19:45:00.000Z,ADBE,LONG,118,262.66,263.37,83.78,Trend Following,VWAP reclaim long
2026-03-02T18:50:00.000Z,2026-03-02T18:50:00.000Z,2026-03-02T19:50:00.000Z,MA,LONG,64,521.5,524.07,164.48,Mean Reversion,Oversold bounce
2026-03-02T18:50:00.000Z,2026-03-02T18:50:00.000Z,2026-03-02T19:35:00.000Z,JPM,LONG,152,298.7,299.12,63.84,Earnings,Earnings drift
2026-03-02T18:55:00.000Z,2026-03-02T18:55:00.000Z,2026-03-02T19:05:00.000Z,XLF,SHORT,324,51.37,51.39,-6.48,Scalp,
2026-03-02T18:55:00.000Z,2026-03-02T18:55:00.000Z,2026-03-02T19:55:00.000Z,INTC,SHORT,973,44.96,45.37,-398.93,Scalp,Quick momentum scalp
2026-03-02T18:55:00.000Z,2026-03-02T18:55:00.000Z,2026-03-02T19:20:00.000Z,META,LONG,13,654.45,656,20.15,Scalp,
2026-03-02T19:00:00.000Z,2026-03-02T19:00:00.000Z,2026-03-02T19:40:00.000Z,AAPL,LONG,183,264.7,266.08,252.54,Mean Reversion,
2026-03-02T19:00:00.000Z,2026-03-02T19:00:00.000Z,2026-03-02T19:35:00.000Z,ORCL,LONG,136,148.55,149.64,148.24,Scalp,
2026-03-02T19:00:00.000Z,2026-03-02T19:00:00.000Z,2026-03-02T19:25:00.000Z,AVGO,LONG,102,314.98,316.99,205.02,Mean Reversion,Squeezed out early
2026-03-02T19:00:00.000Z,2026-03-02T19:00:00.000Z,2026-03-02T20:00:00.000Z,GS,SHORT,59,866.2,864.76,84.96,Scalp,
2026-03-02T19:00:00.000Z,2026-03-02T19:00:00.000Z,2026-03-02T19:50:00.000Z,AAPL,SHORT,86,264.74,266.22,-127.28,Earnings,Post-earnings IV crush
2026-03-02T19:00:00.000Z,2026-03-02T19:00:00.000Z,2026-03-02T19:15:00.000Z,GOOGL,LONG,100,306.06,306.92,86,Earnings,
2026-03-02T19:05:00.000Z,2026-03-02T19:05:00.000Z,2026-03-02T19:20:00.000Z,V,SHORT,110,321.07,321.77,-77,Trend Following,
2026-03-02T19:05:00.000Z,2026-03-02T19:05:00.000Z,2026-03-02T19:30:00.000Z,IWM,SHORT,139,263.07,264.05,-136.22,Earnings,
2026-03-02T19:10:00.000Z,2026-03-02T19:10:00.000Z,2026-03-02T20:00:00.000Z,META,LONG,61,656.18,655.29,-54.29,Earnings,
2026-03-02T19:10:00.000Z,2026-03-02T19:10:00.000Z,2026-03-02T19:50:00.000Z,WMT,LONG,190,127.81,127.93,22.8,Scalp,Opening drive scalp
2026-03-02T19:10:00.000Z,2026-03-02T19:10:00.000Z,2026-03-02T19:25:00.000Z,JPM,LONG,118,298.54,299.21,79.06,Breakout,
2026-03-02T19:15:00.000Z,2026-03-02T19:15:00.000Z,2026-03-02T19:55:00.000Z,NVDA,SHORT,75,182.66,182.87,-15.75,Mean Reversion,
2026-03-02T19:15:00.000Z,2026-03-02T19:15:00.000Z,2026-03-02T19:30:00.000Z,ORCL,LONG,374,149.32,149.57,93.5,Scalp,Opening drive scalp
2026-03-02T19:15:00.000Z,2026-03-02T19:15:00.000Z,2026-03-02T20:15:00.000Z,V,SHORT,88,321.59,320.51,95.04,Earnings,Post-earnings IV crush
2026-03-02T19:20:00.000Z,2026-03-02T19:20:00.000Z,2026-03-02T20:10:00.000Z,SPY,SHORT,69,687.69,685.73,135.24,Trend Following,
2026-03-02T19:20:00.000Z,2026-03-02T19:20:00.000Z,2026-03-02T19:40:00.000Z,ORCL,LONG,117,149.48,149.61,15.21,Breakout,Range breakout on volume
2026-03-02T19:20:00.000Z,2026-03-02T19:20:00.000Z,2026-03-02T19:25:00.000Z,BAC,SHORT,125,50.14,50.19,-6.25,Scalp,Opening drive scalp
2026-03-02T19:20:00.000Z,2026-03-02T19:20:00.000Z,2026-03-02T19:30:00.000Z,NVDA,LONG,198,182.68,182.59,-17.82,Mean Reversion,Squeezed out early
2026-03-02T19:25:00.000Z,2026-03-02T19:25:00.000Z,2026-03-02T19:30:00.000Z,MSFT,SHORT,181,399.94,399.47,85.07,Breakout,
2026-03-02T19:25:00.000Z,2026-03-02T19:25:00.000Z,2026-03-02T20:10:00.000Z,JPM,LONG,88,299.18,297.68,-132,Earnings,
2026-03-02T19:30:00.000Z,2026-03-02T19:30:00.000Z,2026-03-02T20:30:00.000Z,IWM,SHORT,139,264.06,263.32,102.86,Trend Following,
2026-03-02T19:30:00.000Z,2026-03-02T19:30:00.000Z,2026-03-02T20:10:00.000Z,TSLA,SHORT,44,402.58,399.76,124.08,Earnings,
2026-03-02T19:35:00.000Z,2026-03-02T19:35:00.000Z,2026-03-02T20:20:00.000Z,JPM,SHORT,177,299.12,297.62,265.5,Breakout,
2026-03-02T19:35:00.000Z,2026-03-02T19:35:00.000Z,2026-03-02T19:45:00.000Z,ADBE,LONG,146,263.31,263.5,27.74,Trend Following,Stopped below trend line
2026-03-02T19:40:00.000Z,2026-03-02T19:40:00.000Z,2026-03-02T19:55:00.000Z,AMD,LONG,141,197.86,198.22,50.76,Mean Reversion,Fade gap up
2026-03-02T19:40:00.000Z,2026-03-02T19:40:00.000Z,2026-03-02T20:15:00.000Z,SPY,SHORT,29,688.14,685.75,69.31,Scalp,Power-hour scalp
2026-03-02T19:40:00.000Z,2026-03-02T19:40:00.000Z,2026-03-02T20:35:00.000Z,DIS,SHORT,87,104.06,104.02,3.48,Breakout,Bull flag continuation
2026-03-02T19:40:00.000Z,2026-03-02T19:40:00.000Z,2026-03-02T19:55:00.000Z,ORCL,SHORT,160,149.59,149.95,-57.6,Mean Reversion,Fade gap up
2026-03-02T19:40:00.000Z,2026-03-02T19:40:00.000Z,2026-03-02T20:00:00.000Z,CVX,LONG,159,188.85,188.57,-44.52,Breakout,
2026-03-02T19:40:00.000Z,2026-03-02T19:40:00.000Z,2026-03-02T20:20:00.000Z,AAPL,SHORT,175,266.07,264.56,264.25,Breakout,ATH breakout retest
2026-03-02T19:45:00.000Z,2026-03-02T19:45:00.000Z,2026-03-02T20:45:00.000Z,ORCL,SHORT,182,149.66,148.75,165.62,Earnings,Post-earnings IV crush
2026-03-02T19:45:00.000Z,2026-03-02T19:45:00.000Z,2026-03-02T20:30:00.000Z,JPM,SHORT,32,298.81,297.53,40.96,Scalp,Opening drive scalp
2026-03-02T19:45:00.000Z,2026-03-02T19:45:00.000Z,2026-03-02T20:20:00.000Z,CVX,SHORT,150,188.49,189.23,-111,Mean Reversion,Squeezed out early
2026-03-02T19:50:00.000Z,2026-03-02T19:50:00.000Z,2026-03-02T19:55:00.000Z,INTC,LONG,537,45.43,45.35,-42.96,Breakout,
2026-03-02T19:50:00.000Z,2026-03-02T19:50:00.000Z,2026-03-02T20:45:00.000Z,CRM,LONG,109,193.36,192.81,-59.95,Trend Following,
2026-03-02T19:50:00.000Z,2026-03-02T19:50:00.000Z,2026-03-02T20:20:00.000Z,MA,SHORT,56,524.18,521.13,170.8,Scalp,
2026-03-02T19:50:00.000Z,2026-03-02T19:50:00.000Z,2026-03-02T20:15:00.000Z,GS,LONG,81,865.39,860.53,-393.66,Trend Following,
2026-03-02T19:50:00.000Z,2026-03-02T19:50:00.000Z,2026-03-02T20:30:00.000Z,AMD,LONG,66,198.17,197.15,-67.32,Mean Reversion,
2026-03-02T19:50:00.000Z,2026-03-02T19:50:00.000Z,2026-03-02T19:55:00.000Z,WMT,LONG,307,127.92,127.86,-18.42,Mean Reversion,
2026-03-02T19:55:00.000Z,2026-03-02T19:55:00.000Z,2026-03-02T20:55:00.000Z,V,LONG,170,321.8,320.47,-226.1,Breakout,
2026-03-02T19:55:00.000Z,2026-03-02T19:55:00.000Z,2026-03-02T20:35:00.000Z,XLF,SHORT,97,51.58,51.38,19.4,Breakout,Bull flag continuation
2026-03-02T19:55:00.000Z,2026-03-02T19:55:00.000Z,2026-03-02T20:00:00.000Z,V,SHORT,40,321.77,321.55,8.8,Earnings,
2026-03-02T19:55:00.000Z,2026-03-02T19:55:00.000Z,2026-03-02T20:50:00.000Z,JPM,SHORT,155,298.94,297.69,193.75,Earnings,
2026-03-02T19:55:00.000Z,2026-03-02T19:55:00.000Z,2026-03-02T20:20:00.000Z,SPY,SHORT,66,688.28,685.89,157.74,Scalp,
2026-03-02T20:00:00.000Z,2026-03-02T20:00:00.000Z,2026-03-02T20:15:00.000Z,SPY,LONG,26,688.09,685.78,-60.06,Earnings,Earnings beat momentum
2026-03-02T20:05:00.000Z,2026-03-02T20:05:00.000Z,2026-03-02T20:45:00.000Z,COST,LONG,54,1006.56,1005.63,-50.22,Trend Following,
2026-03-02T20:05:00.000Z,2026-03-02T20:05:00.000Z,2026-03-02T20:40:00.000Z,AAPL,LONG,163,264.91,264.22,-112.47,Earnings,
2026-03-02T20:05:00.000Z,2026-03-02T20:05:00.000Z,2026-03-02T20:50:00.000Z,WMT,LONG,209,127.63,127.53,-20.9,Scalp,Opening drive scalp
2026-03-02T20:05:00.000Z,2026-03-02T20:05:00.000Z,2026-03-02T20:25:00.000Z,AVGO,SHORT,155,316.29,316.83,-83.7,Trend Following,Stopped below trend line
2026-03-02T20:05:00.000Z,2026-03-02T20:05:00.000Z,2026-03-02T20:15:00.000Z,XLF,SHORT,89,51.51,51.37,12.46,Scalp,
2026-03-02T20:10:00.000Z,2026-03-02T20:10:00.000Z,2026-03-02T20:35:00.000Z,CRM,SHORT,60,192.73,192.6,7.8,Mean Reversion,Fade gap up
2026-03-02T20:15:00.000Z,2026-03-02T20:15:00.000Z,2026-03-02T20:35:00.000Z,IWM,LONG,145,263.21,263.64,62.35,Scalp,Opening drive scalp
2026-03-02T20:15:00.000Z,2026-03-02T20:15:00.000Z,2026-03-02T20:35:00.000Z,AMD,LONG,107,197.04,197.61,60.99,Trend Following,20EMA pullback long
2026-03-02T20:20:00.000Z,2026-03-02T20:20:00.000Z,2026-03-02T20:55:00.000Z,DIS,SHORT,120,104.03,104.26,-27.6,Earnings,
2026-03-02T20:20:00.000Z,2026-03-02T20:20:00.000Z,2026-03-02T20:50:00.000Z,MA,LONG,26,521.31,522.15,21.84,Mean Reversion,
2026-03-02T20:20:00.000Z,2026-03-02T20:20:00.000Z,2026-03-02T20:55:00.000Z,GS,LONG,96,861.37,861.24,-12.48,Scalp,
2026-03-02T20:20:00.000Z,2026-03-02T20:20:00.000Z,2026-03-02T20:55:00.000Z,AMZN,SHORT,65,207.94,208.27,-21.45,Mean Reversion,
2026-03-02T20:25:00.000Z,2026-03-02T20:25:00.000Z,2026-03-02T20:35:00.000Z,GOOGL,SHORT,78,305.44,305.63,-14.82,Trend Following,Trend continuation
2026-03-02T20:25:00.000Z,2026-03-02T20:25:00.000Z,2026-03-02T20:40:00.000Z,META,SHORT,58,651.72,651.81,-5.22,Earnings,Earnings beat momentum
2026-03-02T20:45:00.000Z,2026-03-02T20:45:00.000Z,2026-03-02T20:55:00.000Z,DIA,SHORT,82,489.26,489.27,-0.82,Breakout,
2026-03-03T14:30:00.000Z,2026-03-03T14:30:00.000Z,2026-03-03T15:05:00.000Z,META,SHORT,86,649.6,645.2,378.4,Scalp,
2026-03-03T14:30:00.000Z,2026-03-03T14:30:00.000Z,2026-03-03T15:10:00.000Z,CRM,LONG,94,191.54,190.04,-141,Earnings,
2026-03-03T14:30:00.000Z,2026-03-03T14:30:00.000Z,2026-03-03T15:15:00.000Z,COST,SHORT,98,1004.28,1006.16,-184.24,Earnings,
2026-03-03T14:35:00.000Z,2026-03-03T14:35:00.000Z,2026-03-03T15:20:00.000Z,META,SHORT,21,649.69,642.92,142.17,Trend Following,VWAP reclaim long
2026-03-03T14:35:00.000Z,2026-03-03T14:35:00.000Z,2026-03-03T14:50:00.000Z,INTC,LONG,391,42.85,42.65,-78.2,Scalp,
2026-03-03T14:35:00.000Z,2026-03-03T14:35:00.000Z,2026-03-03T15:10:00.000Z,XLF,LONG,99,50.44,50.22,-21.78,Scalp,Opening drive scalp
2026-03-03T14:35:00.000Z,2026-03-03T14:35:00.000Z,2026-03-03T14:55:00.000Z,ADBE,SHORT,128,265.03,262.69,299.52,Trend Following,VWAP reclaim long
2026-03-03T14:35:00.000Z,2026-03-03T14:35:00.000Z,2026-03-03T15:35:00.000Z,AMD,LONG,82,192,189.51,-204.18,Scalp,
2026-03-03T14:40:00.000Z,2026-03-03T14:40:00.000Z,2026-03-03T15:20:00.000Z,GOOGL,LONG,123,300.48,298.35,-261.99,Trend Following,20EMA pullback long
2026-03-03T14:40:00.000Z,2026-03-03T14:40:00.000Z,2026-03-03T15:35:00.000Z,BAC,LONG,204,48.7,48.99,59.16,Breakout,ATH breakout retest
2026-03-03T14:40:00.000Z,2026-03-03T14:40:00.000Z,2026-03-03T15:00:00.000Z,CVX,LONG,170,188.48,188.54,10.2,Mean Reversion,Oversold bounce
2026-03-03T14:40:00.000Z,2026-03-03T14:40:00.000Z,2026-03-03T15:40:00.000Z,MA,LONG,56,517.18,517.44,14.56,Breakout,
2026-03-03T14:40:00.000Z,2026-03-03T14:40:00.000Z,2026-03-03T15:10:00.000Z,AAPL,LONG,43,264.12,263.95,-7.31,Trend Following,
2026-03-03T14:40:00.000Z,2026-03-03T14:40:00.000Z,2026-03-03T15:20:00.000Z,DIS,SHORT,163,103.03,102.5,86.39,Scalp,
2026-03-03T14:45:00.000Z,2026-03-03T14:45:00.000Z,2026-03-03T14:50:00.000Z,QQQ,SHORT,56,596.08,595.96,6.72,Mean Reversion,Fade gap up
2026-03-03T14:45:00.000Z,2026-03-03T14:45:00.000Z,2026-03-03T15:20:00.000Z,MA,SHORT,58,516.26,515.4,49.88,Trend Following,Trend continuation
2026-03-03T14:45:00.000Z,2026-03-03T14:45:00.000Z,2026-03-03T15:45:00.000Z,CRM,LONG,149,190.73,192.14,210.09,Scalp,
2026-03-03T14:45:00.000Z,2026-03-03T14:45:00.000Z,2026-03-03T15:15:00.000Z,NVDA,LONG,39,178.78,179.02,9.36,Trend Following,
2026-03-03T14:45:00.000Z,2026-03-03T14:45:00.000Z,2026-03-03T15:25:00.000Z,NVDA,SHORT,87,178.67,178.09,50.46,Earnings,
2026-03-03T14:45:00.000Z,2026-03-03T14:45:00.000Z,2026-03-03T15:40:00.000Z,META,SHORT,15,647.34,643.97,50.55,Mean Reversion,
2026-03-03T14:50:00.000Z,2026-03-03T14:50:00.000Z,2026-03-03T15:50:00.000Z,TSLA,LONG,127,391.88,386.3,-708.66,Trend Following,
2026-03-03T14:55:00.000Z,2026-03-03T14:55:00.000Z,2026-03-03T15:50:00.000Z,DIA,SHORT,22,478.73,477.74,21.78,Breakout,ATH breakout retest
2026-03-03T14:55:00.000Z,2026-03-03T14:55:00.000Z,2026-03-03T15:25:00.000Z,QQQ,LONG,32,595.96,592.53,-109.76,Trend Following,
2026-03-03T14:55:00.000Z,2026-03-03T14:55:00.000Z,2026-03-03T15:10:00.000Z,IWM,SHORT,154,254.6,254.74,-21.56,Mean Reversion,Fade gap up
2026-03-03T14:55:00.000Z,2026-03-03T14:55:00.000Z,2026-03-03T15:10:00.000Z,WMT,SHORT,291,126.51,125.94,165.87,Mean Reversion,
2026-03-03T15:00:00.000Z,2026-03-03T15:00:00.000Z,2026-03-03T15:05:00.000Z,NVDA,LONG,120,178.94,179.28,40.8,Scalp,
2026-03-03T15:00:00.000Z,2026-03-03T15:00:00.000Z,2026-03-03T15:20:00.000Z,ADBE,LONG,155,262.32,262.72,62,Trend Following,VWAP reclaim long
2026-03-03T15:05:00.000Z,2026-03-03T15:05:00.000Z,2026-03-03T15:20:00.000Z,MA,LONG,49,515.9,515.41,-24.01,Mean Reversion,
2026-03-03T15:05:00.000Z,2026-03-03T15:05:00.000Z,2026-03-03T15:35:00.000Z,NFLX,SHORT,206,96.53,96.46,14.42,Breakout,ATH breakout retest
2026-03-03T15:05:00.000Z,2026-03-03T15:05:00.000Z,2026-03-03T15:45:00.000Z,MSFT,LONG,92,393.27,396.23,272.32,Earnings,
2026-03-03T15:10:00.000Z,2026-03-03T15:10:00.000Z,2026-03-03T15:30:00.000Z,DIS,LONG,313,102.53,102.38,-46.95,Mean Reversion,VWAP reversion long
2026-03-03T15:15:00.000Z,2026-03-03T15:15:00.000Z,2026-03-03T16:05:00.000Z,ADBE,LONG,40,262.93,266.38,138,Scalp,Quick momentum scalp
2026-03-03T15:15:00.000Z,2026-03-03T15:15:00.000Z,2026-03-03T15:45:00.000Z,ADBE,SHORT,34,263.02,265.48,-83.64,Breakout,
2026-03-03T15:15:00.000Z,2026-03-03T15:15:00.000Z,2026-03-03T15:30:00.000Z,QQQ,SHORT,24,595.15,592.82,55.92,Mean Reversion,Oversold bounce
2026-03-03T15:20:00.000Z,2026-03-03T15:20:00.000Z,2026-03-03T15:40:00.000Z,ORCL,LONG,328,143.95,144.79,275.52,Trend Following,VWAP reclaim long
2026-03-03T15:20:00.000Z,2026-03-03T15:20:00.000Z,2026-03-03T16:10:00.000Z,XLF,SHORT,220,50.23,50.58,-77,Earnings,Post-earnings IV crush
2026-03-03T15:20:00.000Z,2026-03-03T15:20:00.000Z,2026-03-03T16:15:00.000Z,MU,LONG,190,380.42,384.77,826.5,Scalp,
2026-03-03T15:20:00.000Z,2026-03-03T15:20:00.000Z,2026-03-03T15:30:00.000Z,XLF,LONG,97,50.22,50.37,14.55,Trend Following,VWAP reclaim long
2026-03-03T15:20:00.000Z,2026-03-03T15:20:00.000Z,2026-03-03T15:25:00.000Z,CVX,LONG,149,188.27,188.38,16.39,Trend Following,20EMA pullback long
2026-03-03T15:20:00.000Z,2026-03-03T15:20:00.000Z,2026-03-03T15:50:00.000Z,AMZN,SHORT,70,203.5,203.42,5.6,Breakout,ATH breakout retest
2026-03-03T15:20:00.000Z,2026-03-03T15:20:00.000Z,2026-03-03T15:30:00.000Z,V,LONG,58,315.6,315.91,17.98,Scalp,Power-hour scalp
2026-03-03T15:25:00.000Z,2026-03-03T15:25:00.000Z,2026-03-03T16:25:00.000Z,AAPL,LONG,114,263.06,262.5,-63.84,Earnings,Earnings drift
2026-03-03T15:25:00.000Z,2026-03-03T15:25:00.000Z,2026-03-03T15:50:00.000Z,XOM,LONG,61,150.97,152.13,70.76,Scalp,Power-hour scalp
2026-03-03T15:25:00.000Z,2026-03-03T15:25:00.000Z,2026-03-03T15:50:00.000Z,DIS,LONG,210,102.35,102.67,67.2,Trend Following,VWAP reclaim long
2026-03-03T15:30:00.000Z,2026-03-03T15:30:00.000Z,2026-03-03T15:45:00.000Z,V,SHORT,84,315.1,316.13,-86.52,Trend Following,
2026-03-03T15:30:00.000Z,2026-03-03T15:30:00.000Z,2026-03-03T15:40:00.000Z,BAC,LONG,400,48.83,49.05,88,Earnings,
2026-03-03T15:30:00.000Z,2026-03-03T15:30:00.000Z,2026-03-03T16:05:00.000Z,GS,SHORT,50,830.35,838.85,-425,Scalp,Power-hour scalp
2026-03-03T15:35:00.000Z,2026-03-03T15:35:00.000Z,2026-03-03T16:15:00.000Z,ORCL,LONG,143,144.55,146.43,268.84,Mean Reversion,VWAP reversion long
2026-03-03T15:35:00.000Z,2026-03-03T15:35:00.000Z,2026-03-03T16:25:00.000Z,MSFT,LONG,43,396.61,400.08,149.21,Trend Following,
2026-03-03T15:35:00.000Z,2026-03-03T15:35:00.000Z,2026-03-03T16:10:00.000Z,INTC,LONG,582,42.61,43.35,430.68,Earnings,Post-earnings IV crush
2026-03-03T15:35:00.000Z,2026-03-03T15:35:00.000Z,2026-03-03T15:40:00.000Z,SPY,LONG,25,671.4,671.41,0.25,Scalp,Quick momentum scalp
2026-03-03T15:35:00.000Z,2026-03-03T15:35:00.000Z,2026-03-03T15:50:00.000Z,IWM,SHORT,136,254.64,254.84,-27.2,Breakout,Cup & handle long
2026-03-03T15:40:00.000Z,2026-03-03T15:40:00.000Z,2026-03-03T15:55:00.000Z,DIA,LONG,59,478.15,478.23,4.72,Trend Following,Stopped below trend line
2026-03-03T15:40:00.000Z,2026-03-03T15:40:00.000Z,2026-03-03T15:45:00.000Z,V,LONG,37,316.52,316.15,-13.69,Breakout,ATH breakout retest
2026-03-03T15:40:00.000Z,2026-03-03T15:40:00.000Z,2026-03-03T15:55:00.000Z,XLF,LONG,298,50.51,50.43,-23.84,Trend Following,VWAP reclaim long
2026-03-03T15:45:00.000Z,2026-03-03T15:45:00.000Z,2026-03-03T15:55:00.000Z,NVDA,SHORT,55,177.41,177.27,7.7,Trend Following,20EMA pullback long
2026-03-03T15:45:00.000Z,2026-03-03T15:45:00.000Z,2026-03-03T15:55:00.000Z,QQQ,LONG,37,593.47,593.44,-1.11,Scalp,Quick momentum scalp
2026-03-03T15:50:00.000Z,2026-03-03T15:50:00.000Z,2026-03-03T16:45:00.000Z,JPM,LONG,82,294.99,297.59,213.2,Trend Following,Stopped below trend line
2026-03-03T15:50:00.000Z,2026-03-03T15:50:00.000Z,2026-03-03T15:55:00.000Z,QQQ,SHORT,34,593.09,593.64,-18.7,Breakout,Range breakout on volume
2026-03-03T15:50:00.000Z,2026-03-03T15:50:00.000Z,2026-03-03T16:50:00.000Z,AMZN,LONG,158,203.45,206.63,502.44,Scalp,Power-hour scalp
2026-03-03T15:55:00.000Z,2026-03-03T15:55:00.000Z,2026-03-03T16:40:00.000Z,DIA,LONG,82,478.06,481.64,293.56,Mean Reversion,Oversold bounce
2026-03-03T15:55:00.000Z,2026-03-03T15:55:00.000Z,2026-03-03T16:50:00.000Z,AAPL,LONG,189,262.36,262.85,92.61,Earnings,Post-earnings IV crush
2026-03-03T16:00:00.000Z,2026-03-03T16:00:00.000Z,2026-03-03T16:05:00.000Z,ADBE,LONG,114,265.51,266.17,75.24,Mean Reversion,Oversold bounce
2026-03-03T16:00:00.000Z,2026-03-03T16:00:00.000Z,2026-03-03T16:30:00.000Z,XLF,LONG,235,50.44,50.74,70.5,Earnings,
2026-03-03T16:05:00.000Z,2026-03-03T16:05:00.000Z,2026-03-03T16:55:00.000Z,ORCL,SHORT,190,145.49,148.66,-602.3,Breakout,ATH breakout retest
2026-03-03T16:05:00.000Z,2026-03-03T16:05:00.000Z,2026-03-03T16:45:00.000Z,NFLX,LONG,269,96.45,96.69,64.56,Trend Following,
